Source,File,Region,Country,Variable_Main,Variable_Disag,Set,Year,Value
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Distillery,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Distillery,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Distillery,Total secondary,2020,7.05175062308738
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Distillery,Total,2020,5.281031491464473e-15
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Natural Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Coal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Hydro,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Firewood,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Sugar cane and derivatives,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Other primary sources,2020,-18.985693248575743
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Total primary sources,2020,-18.985693248575743
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Electricity,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Liquified Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Gasoline and alcohol,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Kerose and jet fuel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Diesel,2020,18.985691769663248
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Fuel Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Coke,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Charcoal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Total secondary,2020,18.985691769663248
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,Other centers,Total,2020,-1.4789124956988736e-06
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Oil,2020,-728.5789615069463
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Natural Gas,2020,-168.9228906782174
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Coal,2020,-162.5854488724049
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Hydro,2020,-182.54474172106228
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Firewood,2020,-0.036769669779945904
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Sugar cane and derivatives,2020,-22.16611267213269
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Other primary sources,2020,-26.800079264822386
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Total primary sources,2020,-1291.6350043853658
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Electricity,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Liquified Gas,2020,-1.258828217029099
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Gasoline and alcohol,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Kerose and jet fuel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Diesel,2020,-13.814380127992326
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Fuel Oil,2020,-0.25352496283477177
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Coke,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Charcoal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Total secondary,2020,-15.326733307856196
OLADE,Energy Balances,4_The Amazon,Colombia,Total transformation,none,Total,2020,-381.53731659743215
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Natural Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Coal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Hydro,2020,0.5878991296449928
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Firewood,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Sugar cane and derivatives,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Other primary sources,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Total primary sources,2020,0.5878991296449928
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Electricity,2020,22.16189602673364
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Liquified Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Gasoline and alcohol,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Kerose and jet fuel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Diesel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Fuel Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Coke,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Charcoal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Total secondary,2020,22.16189602673364
OLADE,Energy Balances,4_The Amazon,Colombia,Losses,none,Total,2020,22.74979515637863
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Natural Gas,2020,5.586260984828349
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Coal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Hydro,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Firewood,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Sugar cane and derivatives,2020,24.18020505116307
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Other primary sources,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Total primary sources,2020,29.766466035991424
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Electricity,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Liquified Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Gasoline and alcohol,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Kerose and jet fuel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Diesel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Fuel Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Coke,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Charcoal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Total secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Non-energy consumption,none,Total,2020,29.766466035991424
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Oil,2020,0.3970019567513037
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Natural Gas,2020,189.11652023455414
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Coal,2020,75.62762380284404
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Hydro,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Firewood,2020,105.40974728656147
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Sugar cane and derivatives,2020,70.60906333400781
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Other primary sources,2020,0.7136089402547726
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Total primary sources,2020,441.87356555497365
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Electricity,2020,239.97013258684726
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Liquified Gas,2020,33.62192212804153
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Gasoline and alcohol,2020,218.35615476101597
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Kerose and jet fuel,2020,26.543881745262976
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Diesel,2020,233.18071018853152
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Fuel Oil,2020,5.804626413783179
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Coke,2020,0.7415606064914945
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Charcoal,2020,0.006104387799551398
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Total secondary,2020,758.2250928177734
OLADE,Energy Balances,4_The Amazon,Colombia,Final consumption,none,Total,2020,1200.098658372747
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Natural Gas,2020,31.02824380655384
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Coal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Hydro,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Firewood,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Sugar cane and derivatives,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Other primary sources,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Total primary sources,2020,31.02824380655384
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Electricity,2020,27.1324608194674
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Liquified Gas,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Gasoline and alcohol,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Kerose and jet fuel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Diesel,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Fuel Oil,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Coke,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Charcoal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Total secondary,2020,27.1324608194674
OLADE,Energy Balances,4_The Amazon,Colombia,Self-consumption,none,Total,2020,58.16070462602123
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Oil,2020,1936.7591718075219
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Natural Gas,2020,713.4020331530523
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Coal,2020,1417.8147523183611
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Hydro,2020,182.99398745405435
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Firewood,2020,105.44651695634143
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Sugar cane and derivatives,2020,92.7751760061405
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Other primary sources,2020,27.513688205077155
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Total primary sources,2020,4476.705325900549
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Electricity,2020,285.4841606029366
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Liquified Gas,2020,32.20314457677471
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Gasoline and alcohol,2020,145.1811562011253
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Kerose and jet fuel,2020,36.51925351935498
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Diesel,2020,291.3581265830581
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Fuel Oil,2020,66.5253558560836
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Coke,2020,68.14144860015708
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Charcoal,2020,0.011775156299634791
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Gases,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Other secondary,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Non-energy,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Total secondary,2020,925.4244210957902
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Production,Total,2020,4476.705325900549
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Oil,2020,2.8262155290396445
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Natural Gas,2020,13.517002585248942
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Coal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Hydro,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Geothermal,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Nuclear,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Firewood,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Sugar cane and derivatives,2020,0.0
OLADE,Energy Balances,4_The Amazon,Colombia,Total supply,Imports,Other primary sources,2020,0.0
